12.0727	41.5171
12.1052	41.5465
12.1377	41.5759
12.1702	41.6053
12.2027	41.6347
12.2352	41.6641
12.2677	41.6934
12.3001	41.7228
12.3326	41.7521
12.365	41.7814
12.3974	41.8107
12.4299	41.84
12.4623	41.8692
12.4947	41.8985
12.5271	41.9277
12.5595	41.9569
12.5919	41.9861
12.6243	42.0153
12.6567	42.0445
12.689	42.0736
12.7214	42.1028
12.7537	42.1319
12.7861	42.161
12.8184	42.1901
12.8508	42.2192
12.8831	42.2482
12.9154	42.2773
12.9477	42.3063
12.98	42.3353
13.0123	42.3643
13.0446	42.3933
13.0768	42.4222
13.1091	42.4512
13.1414	42.4801
13.1736	42.509
13.2059	42.5379
13.2381	42.5668
13.2703	42.5957
13.3026	42.6245
13.3348	42.6534
13.367	42.6822
13.3992	42.711
13.4314	42.7398
13.4636	42.7685
13.4958	42.7973
13.5279	42.826
13.5601	42.8548
13.5922	42.8835
13.6244	42.9122
13.6565	42.9409
13.6887	42.9695
13.7208	42.9982
13.7529	43.0268
13.785	43.0554
13.8171	43.084
13.8492	43.1126
13.8813	43.1412
13.9134	43.1697
13.9455	43.1983
13.9775	43.2268
14.0096	43.2553
14.0416	43.2838
14.0737	43.3123
14.1057	43.3407
14.1377	43.3692
14.1698	43.3976
14.2018	43.426
14.2338	43.4544
14.2658	43.4828
14.2978	43.5111
14.3297	43.5395
14.3617	43.5678
14.3937	43.5961
14.4256	43.6244
14.4576	43.6527
14.4895	43.681
14.5215	43.7093
14.5534	43.7375
14.5853	43.7657
14.6173	43.7939
14.6492	43.8221
14.6811	43.8503
14.713	43.8785
14.7448	43.9066
14.7767	43.9347
14.8086	43.9629
14.8404	43.991
14.8723	44.019
14.9042	44.0471
14.936	44.0752
14.9678	44.1032
14.9996	44.1312
15.0315	44.1592
15.0633	44.1872
15.0951	44.2152
15.1269	44.2432
15.1587	44.2711
15.1904	44.299
15.2222	44.3269
15.254	44.3548
15.2857	44.3827
15.3175	44.4106
15.3492	44.4384
15.381	44.4663
15.4127	44.4941
15.4444	44.5219
15.4761	44.5497
15.5078	44.5775
15.5395	44.6052
15.5712	44.633
15.6029	44.6607
15.6346	44.6884
15.6663	44.7161
15.6979	44.7438
15.7296	44.7714
15.7612	44.7991
15.7929	44.8267
15.8245	44.8543
15.8561	44.8819
15.8877	44.9095
15.9193	44.9371
15.9509	44.9647
15.9825	44.9922
16.0141	45.0197
16.0457	45.0472
16.0773	45.0747
16.1088	45.1022
16.1404	45.1297
16.1719	45.1571
16.2035	45.1845
16.235	45.212
16.2665	45.2394
16.2981	45.2667
16.3296	45.2941
16.3611	45.3215
16.3926	45.3488
16.4241	45.3761
16.4555	45.4034
16.487	45.4307
16.5185	45.458
16.5499	45.4853
16.5814	45.5125
16.6128	45.5398
16.6443	45.567
16.6757	45.5942
16.7071	45.6214
16.7386	45.6485
16.77	45.6757
16.8014	45.7028
16.8328	45.7299
16.8641	45.7571
16.8955	45.7841
16.9269	45.8112
16.9583	45.8383
16.9896	45.8653
17.021	45.8924
17.0523	45.9194
17.0836	45.9464
17.115	45.9734
17.1463	46.0003
17.1776	46.0273
17.2089	46.0542
17.2402	46.0812
17.2715	46.1081
17.3028	46.135
17.334	46.1618
17.3653	46.1887
17.3966	46.2155
17.4278	46.2424
17.4591	46.2692
17.4903	46.296
17.5215	46.3228
17.5528	46.3495
17.584	46.3763
17.6152	46.403
17.6464	46.4298
17.6776	46.4565
17.7088	46.4832
17.7399	46.5098
17.7711	46.5365
17.8023	46.5631
17.8334	46.5898
17.8646	46.6164
17.8957	46.643
17.9269	46.6696
17.958	46.6962
17.9891	46.7227
18.0202	46.7493
18.0513	46.7758
18.0824	46.8023
18.1135	46.8288
18.1446	46.8553
18.1757	46.8817
18.2067	46.9082
18.2378	46.9346
18.2689	46.961
18.2999	46.9874
18.3309	47.0138
18.362	47.0402
18.393	47.0665
18.424	47.0929
18.455	47.1192
18.486	47.1455
18.517	47.1718
18.548	47.1981
18.579	47.2244
18.61	47.2506
18.6409	47.2768
18.6719	47.3031
18.7028	47.3293
18.7338	47.3555
18.7647	47.3816
18.7956	47.4078
18.8266	47.4339
18.8575	47.4601
18.8884	47.4862
18.9193	47.5123
18.9502	47.5384
18.9811	47.5644
19.0119	47.5905
19.0428	47.6165
19.0737	47.6425
19.1045	47.6685
19.1354	47.6945
19.1662	47.7205
19.197	47.7465
19.2279	47.7724
19.2587	47.7983
19.2895	47.8243
19.3203	47.8502
19.3511	47.876
19.3819	47.9019
19.4127	47.9278
19.4434	47.9536
19.4742	47.9794
19.505	48.0052
19.5357	48.031
19.5665	48.0568
19.5972	48.0826
19.6279	48.1083
19.6587	48.134
19.6894	48.1598
19.7201	48.1855
19.7508	48.2112
19.7815	48.2368
19.8122	48.2625
19.8428	48.2881
19.8735	48.3138
19.9042	48.3394
19.9348	48.365
19.9655	48.3905
19.9961	48.4161
20.0268	48.4417
20.0574	48.4672
20.088	48.4927
20.1186	48.5182
20.1492	48.5437
20.1798	48.5692
20.2104	48.5946
20.241	48.6201
20.2716	48.6455
20.3021	48.6709
20.3327	48.6963
20.3633	48.7217
20.3938	48.7471
20.4243	48.7724
20.4549	48.7978
20.4854	48.8231
20.5159	48.8484
20.5464	48.8737
20.5769	48.899
20.6074	48.9243
20.6379	48.9495
20.6684	48.9747
20.6989	49
20.7293	49.0252
20.7598	49.0503
20.7902	49.0755
20.8207	49.1007
20.8511	49.1258
20.8816	49.1509
20.912	49.1761
20.9424	49.2012
20.9728	49.2262
21.0032	49.2513
21.0336	49.2764
21.064	49.3014
21.0944	49.3264
21.1247	49.3514
21.1551	49.3764
21.1855	49.4014
21.2158	49.4264
21.2461	49.4513
21.2765	49.4762
21.3068	49.5012
21.3371	49.5261
21.3674	49.5509
21.3977	49.5758
21.428	49.6007
21.4583	49.6255
21.4886	49.6503
21.5189	49.6752
21.5492	49.7
21.5794	49.7247
21.6097	49.7495
21.6399	49.7743
21.6702	49.799
21.7004	49.8237
21.7306	49.8484
21.7608	49.8731
21.7911	49.8978
21.8213	49.9225
21.8514	49.9471
21.8816	49.9717
21.9118	49.9964
21.942	50.021
21.9722	50.0455
22.0023	50.0701
22.0325	50.0947
22.0626	50.1192
22.0928	50.1437
22.1229	50.1683
22.153	50.1928
22.1831	50.2172
22.2132	50.2417
22.2433	50.2662
22.2734	50.2906
22.3035	50.315
22.3336	50.3394
22.3637	50.3638
22.3937	50.3882
22.4238	50.4126
22.4538	50.4369
22.4839	50.4612
22.5139	50.4856
22.5439	50.5099
22.574	50.5341
22.604	50.5584
22.634	50.5827
22.664	50.6069
22.694	50.6311
22.724	50.6554
22.7539	50.6796
22.7839	50.7037
22.8139	50.7279
22.8438	50.7521
22.8738	50.7762
22.9037	50.8003
22.9336	50.8244
22.9636	50.8485
22.9935	50.8726
23.0234	50.8967
23.0533	50.9207
23.0832	50.9448
23.1131	50.9688
23.143	50.9928
23.1728	51.0168
23.2027	51.0407
23.2326	51.0647
23.2624	51.0886
23.2923	51.1126
23.3221	51.1365
23.3519	51.1604
23.3818	51.1843
23.4116	51.2082
23.4414	51.232
23.4712	51.2558
23.501	51.2797
23.5308	51.3035
23.5606	51.3273
23.5903	51.3511
23.6201	51.3748
23.6499	51.3986
23.6796	51.4223
23.7093	51.446
23.7391	51.4697
23.7688	51.4934
23.7985	51.5171
23.8282	51.5408
23.858	51.5644
23.8877	51.5881
23.9173	51.6117
23.947	51.6353
23.9767	51.6589
24.0064	51.6824
24.036	51.706
24.0657	51.7295
24.0953	51.7531
24.125	51.7766
24.1546	51.8001
24.1843	51.8236
24.2139	51.847
24.2435	51.8705
24.2731	51.8939
24.3027	51.9174
24.3323	51.9408
24.3619	51.9642
24.3914	51.9875
24.421	52.0109
24.4506	52.0343
24.4801	52.0576
24.5097	52.0809
24.5392	52.1042
24.5687	52.1275
24.5983	52.1508
24.6278	52.1741
24.6573	52.1973
24.6868	52.2205
24.7163	52.2438
24.7458	52.267
24.7753	52.2902
24.8047	52.3133
24.8342	52.3365
24.8637	52.3596
24.8931	52.3828
24.9226	52.4059
24.952	52.429
24.9814	52.4521
25.0109	52.4751
25.0403	52.4982
25.0697	52.5212
25.0991	52.5443
25.1285	52.5673
25.1579	52.5903
25.1872	52.6132
25.2166	52.6362
25.246	52.6592
25.2753	52.6821
25.3047	52.705
25.334	52.7279
25.3634	52.7508
25.3927	52.7737
25.422	52.7966
25.4513	52.8194
25.4806	52.8423
25.5099	52.8651
25.5392	52.8879
25.5685	52.9107
25.5978	52.9334
25.6271	52.9562
25.6563	52.979
25.6856	53.0017
25.7148	53.0244
25.7441	53.0471
25.7733	53.0698
25.8025	53.0925
25.8317	53.1151
25.861	53.1378
25.8902	53.1604
25.9194	53.183
25.9485	53.2056
25.9777	53.2282
26.0069	53.2508
26.0361	53.2733
26.0652	53.2959
26.0944	53.3184
26.1235	53.3409
26.1527	53.3634
26.1818	53.3859
26.2109	53.4083
26.24	53.4308
26.2692	53.4532
26.2983	53.4756
26.3273	53.4981
26.3564	53.5205
26.3855	53.5428
26.4146	53.5652
26.4437	53.5875
26.4727	53.6099
26.5018	53.6322
26.5308	53.6545
26.5598	53.6768
26.5889	53.6991
26.6179	53.7213
26.6469	53.7436
26.6759	53.7658
26.7049	53.788
26.7339	53.8102
26.7629	53.8324
26.7919	53.8546
26.8209	53.8768
26.8498	53.8989
26.8788	53.921
26.9077	53.9431
26.9367	53.9652
26.9656	53.9873
26.9945	54.0094
27.0234	54.0315
27.0524	54.0535
27.0813	54.0755
27.1102	54.0975
27.1391	54.1195
27.1679	54.1415
27.1968	54.1635
27.2257	54.1855
27.2545	54.2074
27.2834	54.2293
27.3123	54.2512
27.3411	54.2731
27.3699	54.295
27.3987	54.3169
27.4276	54.3387
27.4564	54.3606
27.4852	54.3824
27.514	54.4042
27.5428	54.426
27.5715	54.4478
27.6003	54.4695
27.6291	54.4913
27.6579	54.513
27.6866	54.5347
27.7153	54.5565
27.7441	54.5781
27.7728	54.5998
27.8015	54.6215
27.8303	54.6431
27.859	54.6648
27.8877	54.6864
27.9164	54.708
27.945	54.7296
27.9737	54.7512
28.0024	54.7727
28.0311	54.7943
28.0597	54.8158
28.0884	54.8373
28.117	54.8588
28.1457	54.8803
28.1743	54.9018
28.2029	54.9232
28.2315	54.9447
28.2601	54.9661
28.2887	54.9875
28.3173	55.0089
28.3459	55.0303
28.3745	55.0517
28.403	55.073
28.4316	55.0944
28.4602	55.1157
28.4887	55.137
28.5173	55.1583
28.5458	55.1796
28.5743	55.2009
28.6028	55.2221
28.6313	55.2434
28.6598	55.2646
28.6883	55.2858
28.7168	55.307
28.7453	55.3282
28.7738	55.3494
28.8023	55.3705
28.8307	55.3917
28.8592	55.4128
28.8876	55.4339
28.9161	55.455
28.9445	55.4761
28.9729	55.4972
29.0013	55.5182
29.0297	55.5392
29.0581	55.5603
29.0865	55.5813
29.1149	55.6023
29.1433	55.6233
29.1717	55.6442
29.2	55.6652
29.2284	55.6861
29.2568	55.707
29.2851	55.7279
29.3134	55.7488
29.3418	55.7697
29.3701	55.7906
29.3984	55.8114
29.4267	55.8323
29.455	55.8531
29.4833	55.8739
29.5116	55.8947
29.5399	55.9155
29.5681	55.9362
29.5964	55.957
29.6247	55.9777
29.6529	55.9984
29.6811	56.0192
29.7094	56.0398
29.7376	56.0605
29.7658	56.0812
29.794	56.1018
29.8222	56.1225
29.8504	56.1431
29.8786	56.1637
29.9068	56.1843
29.935	56.2049
29.9632	56.2254
29.9913	56.246
30.0195	56.2665
30.0476	56.287
30.0758	56.3075
30.1039	56.328
30.132	56.3485
30.1601	56.369
30.1882	56.3894
30.2164	56.4098
30.2444	56.4303
30.2725	56.4507
30.3006	56.471
30.3287	56.4914
30.3568	56.5118
30.3848	56.5321
30.4129	56.5525
30.4409	56.5728
30.4689	56.5931
30.497	56.6134
30.525	56.6336
30.553	56.6539
30.581	56.6742
30.609	56.6944
30.637	56.7146
30.665	56.7348
30.693	56.755
30.7209	56.7752
30.7489	56.7953
30.7769	56.8155
30.8048	56.8356
30.8328	56.8557
30.8607	56.8758
30.8886	56.8959
30.9165	56.916
30.9445	56.936
30.9724	56.9561
31.0003	56.9761
31.0281	56.9961
31.056	57.0161
31.0839	57.0361
31.1118	57.0561
31.1396	57.0761
31.1675	57.096
31.1953	57.1159
31.2232	57.1358
31.251	57.1558
31.2788	57.1756
31.3067	57.1955
31.3345	57.2154
31.3623	57.2352
31.3901	57.255
31.4178	57.2749
31.4456	57.2947
31.4734	57.3145
31.5012	57.3342
31.5289	57.354
31.5567	57.3737
31.5844	57.3935
31.6122	57.4132
31.6399	57.4329
31.6676	57.4526
31.6953	57.4722
31.723	57.4919
31.7507	57.5115
31.7784	57.5312
31.8061	57.5508
31.8338	57.5704
31.8615	57.59
31.8891	57.6095
31.9168	57.6291
31.9444	57.6487
31.9721	57.6682
31.9997	57.6877
32.0273	57.7072
32.055	57.7267
32.0826	57.7462
32.1102	57.7656
32.1378	57.7851
32.1654	57.8045
32.1929	57.8239
32.2205	57.8433
32.2481	57.8627
32.2757	57.8821
32.3032	57.9014
32.3308	57.9208
32.3583	57.9401
32.3858	57.9594
32.4133	57.9787
32.4409	57.998
32.4684	58.0173
32.4959	58.0366
32.5234	58.0558
32.5509	58.075
32.5783	58.0943
32.6058	58.1135
32.6333	58.1326
32.6607	58.1518
32.6882	58.171
32.7156	58.1901
32.7431	58.2093
32.7705	58.2284
32.7979	58.2475
32.8253	58.2666
32.8527	58.2856
32.8801	58.3047
32.9075	58.3238
32.9349	58.3428
32.9623	58.3618
32.9897	58.3808
33.017	58.3998
33.0444	58.4188
33.0717	58.4377
33.0991	58.4567
33.1264	58.4756
33.1537	58.4945
33.1811	58.5134
33.2084	58.5323
33.2357	58.5512
33.263	58.5701
33.2903	58.5889
33.3176	58.6078
33.3448	58.6266
33.3721	58.6454
33.3994	58.6642
33.4266	58.683
33.4539	58.7017
33.4811	58.7205
33.5083	58.7392
33.5355	58.7579
33.5628	58.7766
33.59	58.7953
33.6172	58.814
33.6444	58.8327
33.6716	58.8513
33.6987	58.87
33.7259	58.8886
33.7531	58.9072
33.7802	58.9258
33.8074	58.9444
33.8345	58.9629
33.8617	58.9815
33.8888	59
33.9159	59.0185
33.943	59.0371
33.9701	59.0556
33.9972	59.074
34.0243	59.0925
34.0514	59.111
34.0785	59.1294
34.1056	59.1478
34.1326	59.1662
34.1597	59.1846
34.1867	59.203
34.2138	59.2214
34.2408	59.2397
34.2678	59.2581
34.2949	59.2764
34.3219	59.2947
34.3489	59.313
34.3759	59.3313
34.4029	59.3496
34.4298	59.3678
34.4568	59.3861
34.4838	59.4043
34.5107	59.4225
34.5377	59.4407
34.5646	59.4589
34.5916	59.4771
34.6185	59.4952
34.6454	59.5134
34.6724	59.5315
34.6993	59.5496
34.7262	59.5677
34.7531	59.5858
34.7799	59.6039
34.8068	59.6219
34.8337	59.64
34.8606	59.658
34.8874	59.676
34.9143	59.694
34.9411	59.712
34.9679	59.73
34.9948	59.748
35.0216	59.7659
35.0484	59.7839
35.0752	59.8018
35.102	59.8197
35.1288	59.8376
35.1556	59.8554
35.1824	59.8733
35.2091	59.8912
35.2359	59.909
35.2627	59.9268
35.2894	59.9446
35.3161	59.9624
35.3429	59.9802
35.3696	59.998
35.3963	60.0157
35.423	60.0335
35.4497	60.0512
35.4764	60.0689
35.5031	60.0866
35.5298	60.1043
35.5565	60.1219
35.5832	60.1396
35.6098	60.1572
35.6365	60.1749
35.6631	60.1925
35.6897	60.2101
35.7164	60.2277
35.743	60.2452
35.7696	60.2628
35.7962	60.2803
35.8228	60.2979
35.8494	60.3154
35.876	60.3329
35.9026	60.3504
35.9292	60.3678
35.9557	60.3853
35.9823	60.4027
36.0088	60.4202
36.0354	60.4376
36.0619	60.455
36.0884	60.4724
36.115	60.4898
36.1415	60.5071
36.168	60.5245
36.1945	60.5418
36.221	60.5591
36.2475	60.5764
36.2739	60.5937
36.3004	60.611
36.3269	60.6283
36.3533	60.6455
36.3798	60.6627
36.4062	60.68
36.4326	60.6972
36.4591	60.7144
36.4855	60.7316
36.5119	60.7487
36.5383	60.7659
36.5647	60.783
36.5911	60.8001
36.6175	60.8173
36.6438	60.8344
36.6702	60.8514
36.6966	60.8685
36.7229	60.8856
36.7493	60.9026
36.7756	60.9196
36.8019	60.9366
36.8283	60.9537
36.8546	60.9706
36.8809	60.9876
36.9072	61.0046
36.9335	61.0215
36.9598	61.0384
36.9861	61.0554
37.0123	61.0723
37.0386	61.0892
37.0648	61.106
37.0911	61.1229
37.1173	61.1398
37.1436	61.1566
37.1698	61.1734
37.196	61.1902
37.2222	61.207
37.2484	61.2238
37.2746	61.2406
37.3008	61.2573
37.327	61.274
37.3532	61.2908
37.3794	61.3075
37.4055	61.3242
37.4317	61.3409
37.4578	61.3575
37.484	61.3742
37.5101	61.3908
37.5362	61.4075
37.5624	61.4241
37.5885	61.4407
37.6146	61.4573
37.6407	61.4738
37.6668	61.4904
37.6928	61.5069
37.7189	61.5235
37.745	61.54
37.771	61.5565
37.7971	61.573
37.8231	61.5895
37.8492	61.6059
37.8752	61.6224
37.9012	61.6388
37.9273	61.6552
37.9533	61.6716
37.9793	61.688
38.0053	61.7044
38.0313	61.7208
38.0572	61.7371
38.0832	61.7535
38.1092	61.7698
38.1351	61.7861
38.1611	61.8024
38.187	61.8187
38.213	61.835
38.2389	61.8512
38.2648	61.8675
38.2907	61.8837
38.3166	61.8999
38.3425	61.9161
38.3684	61.9323
38.3943	61.9485
38.4202	61.9647
38.4461	61.9808
38.4719	61.9969
38.4978	62.0131
38.5236	62.0292
38.5495	62.0453
38.5753	62.0613
38.6011	62.0774
38.627	62.0935
38.6528	62.1095
38.6786	62.1255
38.7044	62.1415
38.7302	62.1575
38.7559	62.1735
38.7817	62.1895
38.8075	62.2054
38.8333	62.2214
38.859	62.2373
38.8848	62.2532
38.9105	62.2691
38.9362	62.285
38.962	62.3009
38.9877	62.3168
39.0134	62.3326
39.0391	62.3484
39.0648	62.3643
39.0905	62.3801
39.1162	62.3959
39.1418	62.4116
39.1675	62.4274
39.1932	62.4432
39.2188	62.4589
39.2445	62.4746
39.2701	62.4903
39.2957	62.506
39.3213	62.5217
39.347	62.5374
39.3726	62.5531
39.3982	62.5687
39.4238	62.5843
39.4494	62.5999
39.4749	62.6156
39.5005	62.6311
39.5261	62.6467
39.5516	62.6623
39.5772	62.6778
39.6027	62.6934
39.6283	62.7089
39.6538	62.7244
39.6793	62.7399
39.7048	62.7554
39.7303	62.7708
39.7558	62.7863
39.7813	62.8017
39.8068	62.8172
39.8323	62.8326
39.8578	62.848
39.8832	62.8634
39.9087	62.8787
39.9341	62.8941
39.9596	62.9094
39.985	62.9248
40.0105	62.9401
40.0359	62.9554
40.0613	62.9707
40.0867	62.986
40.1121	63.0012
40.1375	63.0165
40.1629	63.0317
40.1882	63.0469
40.2136	63.0622
40.239	63.0774
40.2643	63.0925
40.2897	63.1077
40.315	63.1229
40.3404	63.138
40.3657	63.1531
40.391	63.1683
40.4163	63.1834
40.4416	63.1985
40.4669	63.2135
40.4922	63.2286
40.5175	63.2436
40.5428	63.2587
40.568	63.2737
40.5933	63.2887
40.6186	63.3037
40.6438	63.3187
40.669	63.3337
40.6943	63.3486
40.7195	63.3636
40.7447	63.3785
40.7699	63.3934
40.7951	63.4083
40.8203	63.4232
40.8455	63.4381
40.8707	63.4529
40.8959	63.4678
40.9211	63.4826
40.9462	63.4974
40.9714	63.5122
40.9965	63.527
41.0217	63.5418
41.0468	63.5566
41.0719	63.5713
41.097	63.5861
41.1221	63.6008
41.1472	63.6155
41.1723	63.6302
41.1974	63.6449
41.2225	63.6596
41.2476	63.6742
41.2727	63.6889
41.2977	63.7035
41.3228	63.7181
41.3478	63.7327
41.3729	63.7473
41.3979	63.7619
41.4229	63.7765
41.4479	63.791
41.4729	63.8056
41.4979	63.8201
41.5229	63.8346
41.5479	63.8491
41.5729	63.8636
41.5979	63.8781
41.6228	63.8925
41.6478	63.907
41.6728	63.9214
41.6977	63.9358
41.7226	63.9502
41.7476	63.9646
41.7725	63.979
41.7974	63.9934
41.8223	64.0077
41.8472	64.0221
41.8721	64.0364
41.897	64.0507
41.9219	64.065
41.9468	64.0793
41.9716	64.0936
41.9965	64.1078
42.0213	64.1221
42.0462	64.1363
42.071	64.1505
42.0959	64.1648
42.1207	64.179
42.1455	64.1931
42.1703	64.2073
42.1951	64.2215
42.2199	64.2356
42.2447	64.2497
42.2695	64.2638
42.2942	64.2779
42.319	64.292
42.3438	64.3061
42.3685	64.3202
42.3933	64.3342
42.418	64.3483
42.4427	64.3623
42.4675	64.3763
42.4922	64.3903
42.5169	64.4043
42.5416	64.4182
42.5663	64.4322
42.591	64.4461
